source_dataset,station_id,latitude,longitude,height,topo_free_disturbance,G_ref
GRA,,28.31341618,-16.66050651,1561.369,29.8323983634649,253.77233340571996
GRA,,28.31580873,-16.650009,1573.691,28.39667828003335,252.33826612567685
GRA,,28.31778912,-16.6361902,1667.385,27.902549918423624,251.81827513611339
GRA,,28.32016919,-16.62809834,1693.301,27.18765809375002,251.20774282773166
GRA,,28.32520249,-16.61997494,1649.398,25.94372858710304,250.29004127474218
GRA,,28.3151943,-16.60619841,2042.749,29.13913930009065,252.76067785117255
GRA,,28.32217394,-16.60897543,1876.061,27.312896625478665,251.405887738699
GRA,,28.23691421,-16.69712721,2131.896,57.59555765161642,278.97657100231737
GRA,,28.23937418,-16.69961192,2136.677,55.972685240822464,277.42851195472394
GRA,,28.24123921,-16.70203635,2134.462,54.44669526595409,275.97698429579634
GRA,,28.24386645,-16.70412649,2113.462,52.749560290236815,274.3680721683305
GRA,,28.24676942,-16.70581347,2092.016,51.46532166370198,273.1788543461753
GRA,,28.25325367,-16.71195037,2037.153,47.54230828773176,269.5681985247083
GRA,,28.25608245,-16.71522652,2009.884,45.83628827240591,268.0367109589539
GRA,,28.26899481,-16.74954062,1635.598,34.078329081053056,258.04464560270975
GRA,,28.24995102,-16.62392175,2363.274,38.26811901977717,259.4271196091963
GRA,,28.25964862,-16.59671096,2358.251,38.23503934094451,259.8274674449302
GRA,,28.27062757,-16.73473564,1795.959,37.69867181148466,261.13557949617126
GRA,,28.26779026,-16.73217192,1833.625,38.36624497178676,261.5722354329188
GRA,,28.26479153,-16.72667012,1908.617,39.39202397452294,262.27053148326786
GRA,,28.27203196,-16.74209788,1715.836,35.25753124367768,259.0600205732961
GRA,,28.26760094,-16.74492068,1662.922,36.34251956158755,260.0422680538285
GRA,,28.27681733,-16.73198157,1823.689,36.3166932090029,259.9652353197762
GRA,,28.24251579,-16.69880569,2144.429,55.8102591578571,277.2969793652605
GRA,,28.21393737,-16.6521386,2084.419,54.58758876406442,275.76862403127683
GRA,,28.29838828,-16.57926128,2168.738,40.54134281376476,263.49417243744114
GRA,,28.29543719,-16.58159346,2193.37,39.64980014406005,262.4402065441301
GRA,,28.29232484,-16.58459608,2226.693,39.526585050699225,262.14552217434755
GRA,,28.28921112,-16.58693578,2240.343,39.55181032490071,262.0174985447418
GRA,,28.28699556,-16.59042039,2264.301,38.75553101983535,261.0915430362584
GRA,,28.28433802,-16.59310304,2294.051,37.69676108183796,259.90464547520264
GRA,,28.28057076,-16.59883769,2378.206,35.60685811526964,257.6207709652943
GRA,,28.27830429,-16.60278997,2429.068,34.07431332778516,255.97440321210172
GRA,,28.27724261,-16.60635238,2488.165,32.75878930538957,254.59123607138235
GRA,,28.2796013,-16.60991519,2490.73,32.014737040839066,253.8902441597412
GRA,,28.27412044,-16.6070803,2548.097,33.36622526325924,255.10288877453826
GRA,,28.27058333,-16.60548791,2513.787,34.28430422888048,255.9481587125934
GRA,,28.26641725,-16.60288725,2482.455,36.39204459144607,257.9981635660945
GRA,,28.24180615,-16.63639462,2321.669,43.93381099309197,264.9652037504304
GRA,,28.24120673,-16.64122623,2403.444,43.40582012040749,264.4158115078017
GRA,,28.23488529,-16.63628899,2228.835,46.66494936656552,267.69639063381936
GRA,,28.23208344,-16.63663347,2214.442,47.50617157764509,268.5475532858983
GRA,,28.17534914,-16.64067798,1742.292,54.42149236815524,277.182802022223
GRA,,28.16946965,-16.632726,1672.232,48.9876090785637,272.248060897869
GRA,,28.17237214,-16.62391968,1725.865,47.81843206852921,271.0877584033717
GRA,,28.17518442,-16.62117152,1732.769,49.4954978610065,272.6559681669718
GRA,,28.16969663,-16.61969351,1721.148,44.35358862515234,267.89763965250853
GRA,,28.17435102,-16.61379535,1791.914,45.52319734297296,268.92120613938266
GRA,,28.26997617,-16.64063744,3596.171,23.20421637709503,244.69611829054327
GRA,,28.26984287,-16.64496776,3551.574,23.399728584302128,244.9009399989629
GRA,,28.2685958,-16.64809845,3446.074,26.186801529314742,247.66393737572935
GRA,,28.26635353,-16.65142777,3340.557,28.73638089017055,250.1653192174346
GRA,,28.26578825,-16.6548848,3239.749,32.30579654942852,253.74030877303449
GRA,,28.26205298,-16.66149331,3102.568,36.023430374694044,257.4060533222263
GRA,,28.2565077,-16.67218073,2933.408,37.93514758343159,259.28757043907467
GRA,,28.25350989,-16.67819827,2687.706,41.109605590141335,262.4692617859612
GRA,,28.2506797,-16.68597109,2403.813,49.44076732882526,270.85352306755954
GRA,,28.27981376,-16.61485268,2616.003,31.58344911326212,253.43297161416638
GRA,,28.28337247,-16.61765907,2624.159,31.897509426060243,253.86048850984787
GRA,,28.28751593,-16.62061725,2583.234,31.167296232810312,253.28629238187898
GRA,,28.28957356,-16.62290168,2547.596,30.56550614642895,252.77012243632907
GRA,,28.29244214,-16.61921345,2348.587,30.67443103692226,253.0130769277663
GRA,,28.29477642,-16.61643463,2288.281,31.768147043282468,254.221719329133
GRA,,28.29761572,-16.61368369,2225.53,33.48979653743516,256.0886861613435
GRA,,28.30057101,-16.60721252,2156.529,35.236529705921846,258.00845807128746
GRA,,28.30040225,-16.60083697,2165.585,36.40973240144943,259.21038832886535
GRA,,28.30022625,-16.5958277,2184.515,37.00472824906522,259.83710568827865
GRA,,28.21681328,-16.62147394,2273.7,48.892756364608296,270.31668950015177
GRA,,28.21353751,-16.6191626,2469.021,47.35676613322234,268.8976438095817
GRA,,28.2105006,-16.61878058,2374.528,48.26988075191018,269.90056283600256
GRA,,28.21427844,-16.61527156,2592.598,43.47913558931656,265.0695677339249
GRA,,28.21678089,-16.61199785,2766.481,41.92684000905164,263.5155360049338
GRA,,28.21134859,-16.61422901,2653.042,43.347572760059705,265.0381746679281
GRA,,28.20755523,-16.61217513,2576.231,42.85605007666676,264.7049903412983
GRA,,28.21649715,-16.60773467,2660.431,42.86754946963941,264.5484864375003
GRA,,28.21767533,-16.60116008,2441.223,45.88282660143052,267.67806674046045
GRA,,28.2927012,-16.73407393,1710.77,31.27807104709346,255.98685668655224
GRA,,28.29467773,-16.73050682,1732.253,31.77469688050328,256.4705136383243
GRA,,28.29007832,-16.7295454,1772.017,34.69493434249848,259.03962922270836
GRA,,28.28687539,-16.72591512,1825.583,35.23046018739754,259.2281557625398
GRA,,28.28504274,-16.72096137,1878.509,38.57916284863045,262.2815356126581
GRA,,28.257669,-16.69730302,2264.006,47.41980080431713,269.2223795872942
GRA,,28.2557626,-16.70038146,2233.25,47.56444757944985,269.37940487472656
GRA,,28.25426636,-16.70385362,2177.085,47.48518893590313,269.33771085661954
GRA,,28.25108812,-16.70542358,2114.016,50.49243550721021,272.29751403285354
GRA,,28.15796024,-16.63746976,1443.663,43.71949944623701,267.6693571742922
GRA,,28.30239113,-16.51513946,2329.346,28.404796621193565,253.2909850969812
GRA,,28.27703307,-16.51327155,2168.142,29.189819594116983,253.56732318776716
GRA,,28.24677294,-16.52936521,1988.395,28.576734174617226,252.25327941526578
GRA,,28.23183728,-16.54292969,1913.432,26.37610733880893,249.73560787768102
GRA,,28.21860555,-16.5533667,1761.1,31.55149770359021,254.85820457085248
GRA,,28.2003669,-16.56434971,1607.822,26.13994886398844,249.7525280921936
GRA,,28.18313283,-16.57658649,1611.786,34.14658816096644,258.2246195885077
GRA,,28.17231674,-16.60180806,1744.458,40.08713685135344,263.96760295394097
GRA,,28.27409916,-16.76873752,1445.021,31.167161607785932,256.3343916146404
GRA,,28.33699821,-16.60622028,1633.326,21.4241790589816,246.6683973602075
GRA,,28.33939843,-16.63812273,1271.659,22.459693874992688,248.18747992699852
GRA,,28.3278058,-16.67199014,1200.653,21.304032574390884,246.66393742262792
GRA,,28.32313714,-16.69198825,1337.961,22.679579725168963,248.20523378817023
GRA,,28.32099542,-16.75788723,1247.224,19.965008069436003,248.2429177198102
GRA,,28.30402072,-16.75785277,1415.685,20.650524121412296,247.37132150274118
GRA,,28.23655909,-16.6464644,2316.939,46.61563691928815,267.60265913568503
GRA,,28.26853005,-16.69913669,2221.905,43.3162221782307,265.53895521079437
GRA,,28.41677182,-16.54910435,61.1,3.261182769203205,237.76180129168938
GRA,,28.41982398,-16.50632431,328.401,3.6793810068010826,239.13739010530622
GRA,,28.40593601,-16.51188462,280.036,6.731320432759556,240.20403144932325
GRA,,28.44843114,-16.47521751,323.936,-2.530294196889896,237.9604859436977
GRA,,28.43205804,-16.49521584,310.397,0.1101087434145187,237.57681240806565
GRA,,28.372604,-16.85076978,164.951,16.91927093842567,259.45588141774095
GRA,,28.36538566,-16.81716036,151.654,19.287162394823447,257.460420916208
GRA,,28.32482362,-16.8418845,736.266,23.58825311084358,258.48141079138577
GRA,,28.32732248,-16.80549769,1049.646,32.91925055774968,265.0648944667109
GRA,,28.31149514,-16.80743287,1133.263,36.161509248852255,266.75333201592366
GRA,,28.37316509,-16.76494018,60.403,10.23097122572975,245.4230846826514
GRA,,28.37981847,-16.7174384,208.534,2.8480868767163097,236.08693397709013
GRA,,28.36648963,-16.7429959,484.555,8.057316770077056,240.8601902855661
GRA,,28.36538611,-16.72688827,339.864,9.651922954616474,241.38290738109254
GRA,,28.35482166,-16.78410114,666.579,18.4524749068559,252.4214761077442
GRA,,28.35871532,-16.76854716,604.03,14.574115769309165,247.96190934218484
GRA,,28.33871558,-16.79354225,935.63,25.501979714621203,258.0938633113758
GRA,,28.39371497,-16.65410247,112.516,-2.955630954272876,229.61823059396184
GRA,,28.39367537,-16.60995216,122.369,2.550289350386209,234.09795954901395
GRA,,28.39371692,-16.63299725,157.086,-3.863133862596418,228.1296275461042
GRA,,28.38759998,-16.6752135,237.956,0.2527072822515102,232.68083439309413
GRA,,28.37815861,-16.69576905,270.157,3.4277365912893583,235.37078554229583
GRA,,28.37371603,-16.65188398,536.914,5.661079993280341,235.4454811761456
GRA,,28.34370835,-16.69021288,824.233,16.073245427343682,243.54827462762424
GRA,,28.39593745,-16.59410587,193.878,1.8491029718769552,233.5182349343663
GRA,,28.393718,-16.57465102,242.477,4.556561994816012,235.8325803672269
GRA,,28.39538349,-16.55299807,249.29,6.962466641301548,238.51602046499752
GRA,,28.3976046,-16.53299552,257.673,9.136881516600637,241.18203855074862
GRA,,28.38927489,-16.5029938,521.795,5.173200371745567,236.8512653090065
GRA,,28.37843465,-16.55299596,505.101,11.783021678410412,241.3090249708462
GRA,,28.36593619,-16.57882184,712.191,13.238560184620283,241.23868229220898
GRA,,28.36177273,-16.5452134,962.284,19.584868403266626,247.49015940856046
GRA,,28.36093258,-16.50576735,1117.19,25.996283641366897,254.77686201782444
GRA,,28.34899259,-16.52604306,1328.526,27.44835082990192,254.64668481760035
GRA,,28.3242717,-16.53660303,1672.745,32.84966922981252,258.0495831137086
GRA,,28.39732958,-16.4296516,1739.349,9.162549715044104,244.69363715562235
GRA,,28.38982517,-16.44631903,1729.03,13.886137505263228,247.78482940367297
GRA,,28.35621235,-16.46854336,2044.587,22.419167488265774,252.28447332658058
GRA,,28.33955754,-16.41854364,508.053,7.3201166142361025,239.05500462078496
GRA,,28.32177464,-16.49243562,2270.039,25.16407722792896,251.8122200282112
GRA,,28.31538176,-16.41215438,333.14,3.1426551515007555,234.41592546067005
GRA,,28.36871638,-16.39688081,506.135,-1.0401291909650308,234.01517292829004
GRA,,28.33538386,-16.39353735,251.081,-1.1651988516679284,232.2461872558574
GRA,,28.32899652,-16.37549161,103.383,-4.7801552518316885,229.91224821579647
GRA,,28.31510272,-16.39187559,153.803,-4.647446738088621,228.2526702293212
GRA,,28.29649431,-16.81576417,977.34,33.45576876466788,263.2539153850257
GRA,,28.28705027,-16.80521523,993.206,30.604295820574407,258.8621401827728
GRA,,28.27093096,-16.80465794,1037.524,26.54995501909937,253.6393492746057
GRA,,28.25426783,-16.80632382,833.651,21.918948920805768,248.19392219853012
GRA,,28.22981762,-16.84104504,52.972,4.339554967969699,231.96587307715652
GRA,,28.21566237,-16.83604431,56.11,4.223799899833954,231.14662167988365
GRA,,28.25343536,-16.76715287,1307.4,33.30097958407969,257.3760423503667
GRA,,28.23759816,-16.7940999,730.444,24.040207676006204,248.94518758213258
GRA,,28.22260368,-16.7868799,643.235,28.146380190551557,252.33608615981674
GRA,,28.22343609,-16.75465577,1072.706,43.58318545738672,266.39499458509465
GRA,,28.20816084,-16.77188789,644.82,34.170955638225344,257.586189242684
GRA,,28.28567009,-16.40604218,521.117,-1.9737381710667077,229.42012588970866
GRA,,28.26371216,-16.42771129,548.349,-1.736516410582314,228.07352732161098
GRA,,28.24843165,-16.40159871,69.274,-17.250197886576075,215.2512867802818
GRA,,28.23621428,-16.45910054,746.623,10.11144792548846,238.23352707713607
GRA,,28.23927567,-16.44020658,526.443,-6.289702233605214,223.18167901113335
GRA,,28.22482971,-16.42520644,87.734,-21.25286271349439,210.15036363189895
GRA,,28.22038788,-16.44937839,424.275,-6.72501884384141,222.85733685917626
GRA,,28.20621278,-16.48437707,746.645,10.198986892654856,237.92961196045746
GRA,,28.20677682,-16.42799267,102.561,-21.77286830472585,210.48827888570668
GRA,,28.30121614,-16.38353684,107.418,-6.918011511548712,226.49815051150432
GRA,,28.28316912,-16.38493478,67.546,-9.388956973998194,223.89745964662325
GRA,,28.26788787,-16.38771384,81.501,-12.874314565075334,220.37540839733205
GRA,,28.200929,-16.82160227,128.173,8.027864198214665,233.8977723757064
GRA,,28.18177326,-16.81660259,61.309,10.08884185319264,235.8192708024472
GRA,,28.19648767,-16.79438038,303.541,17.483446627138708,241.93241206149622
GRA,,28.19371194,-16.76354127,594.076,36.32779686375002,259.55159723104157
GRA,,28.17760665,-16.76465188,553.843,35.72241363532528,259.35579654394104
GRA,,28.17260282,-16.74242923,881.977,47.33812577158744,270.5436211734202
GRA,,28.15982228,-16.76299551,476.491,31.73500261199387,256.0070327660856
GRA,,28.15677133,-16.7304931,948.87,47.13869772939503,270.87865824301986
GRA,,28.14871156,-16.79299256,125.673,13.923499202250786,239.7140601834746
GRA,,28.1437128,-16.76021676,381.756,27.44708316520844,252.52765899413788
GRA,,28.13592779,-16.78021671,129.638,16.21628435335399,242.32630993772574
GRA,,28.12926802,-16.76132439,195.275,20.54365827105457,246.64197658182337
GRA,,28.12705156,-16.74410446,278.955,28.436120372492976,254.4038282752914
GRA,,28.11149027,-16.75632118,138.99,14.342458666840292,241.83925984099292
GRA,,28.11038325,-16.73410414,190.526,23.60442234121364,250.95392991243497
GRA,,28.14205465,-16.65353875,1305.088,37.34022489746809,262.234871196854
GRA,,28.13538335,-16.68993497,1076.836,38.758686334166725,263.79841792642094
GRA,,28.13288127,-16.61604448,1067.827,26.414757166192917,253.12730928601934
GRA,,28.11121079,-16.64798616,886.433,29.51396375351601,257.5909371571105
GRA,,28.14593308,-16.54631928,696.488,9.000421449515303,237.60565250005692
GRA,,28.12788206,-16.55354279,579.22,4.880553429301898,235.04002410495474
GRA,,28.10621821,-16.5791042,586.009,8.726708247934369,240.14785875565408
GRA,,28.10455566,-16.55159838,380.721,-2.2440811891157075,231.0195755563395
GRA,,28.19955644,-16.4604869,409.177,-8.315268308015455,221.64641592039456
GRA,,28.18288219,-16.4802146,429.236,-4.605050894169935,225.06502665078142
GRA,,28.18177809,-16.4535429,260.812,-13.869268616250515,218.07034778318248
GRA,,28.19010685,-16.42798496,66.342,-21.36737398765419,212.17971801012152
GRA,,28.16260768,-16.47048469,277.769,-12.835226377455252,219.46733566197173
GRA,,28.16371508,-16.4418822,66.968,-23.188562950061527,211.55769122563032
GRA,,28.14705245,-16.45992658,112.364,-21.868349269668403,213.0657512622696
GRA,,28.14843248,-16.42659665,67.023,-27.53409446687912,210.48116449228945
GRA,,28.13316865,-16.46271127,117.473,-19.675181142759385,216.7232434961648
GRA,,28.11927675,-16.47382242,98.38,-19.78046385586521,217.47442617452444
GRA,,28.10260402,-16.49325907,91.818,-23.040231728715217,214.92031394259692
GRA,,28.10538683,-16.47798897,93.184,-23.68819832965397,215.21860304592977
GRA,,28.09648896,-16.73021694,130.761,18.916422476700703,247.69960729192218
GRA,,28.08205136,-16.73075876,91.932,12.653865423400893,243.13905878710608
GRA,,28.06537921,-16.72742907,77.765,9.291680372972582,241.98998350572128
GRA,,28.0631629,-16.7091008,151.548,12.346007188983332,245.50977912119455
GRA,,28.10038564,-16.68104056,676.117,27.003220667718384,255.64963996442307
GRA,,28.08620982,-16.66604368,433.822,22.521762774108943,253.23802979399173
GRA,,28.08399745,-16.61021353,421.699,10.408188011605974,243.37692111831086
GRA,,28.0795546,-16.63938231,604.669,15.292095217778822,247.72279801878102
GRA,,28.0664948,-16.62271142,293.31,7.972450469622716,243.05461933606057
GRA,,28.05871286,-16.6902092,197.647,11.17360897927518,245.3040872737483
GRA,,28.0514961,-16.67299551,179.529,9.47510275901396,245.1628715943206
GRA,,28.05316246,-16.65464851,226.111,9.603281968712825,245.5917402052409
GRA,,28.05316558,-16.63631636,216.11,7.53800690078761,244.2266536927794
GRA,,28.05149567,-16.60576141,170.888,-0.990461226099674,237.4468279984537
GRA,,28.03342908,-16.64826399,117.521,1.2023940315542516,240.89181384834953
GRA,,28.09288513,-16.50714897,125.096,-13.868005008527591,224.41441563248162
GRA,,28.08593454,-16.52520711,139.856,-13.9494068446695,223.98268348121687
GRA,,28.07899854,-16.55853716,273.334,-4.560381699614158,232.07784964318392
GRA,,28.07343756,-16.54188111,180.463,-8.279708368958378,230.44717474887292
GRA,,28.06260349,-16.57243272,181.568,-3.975721212739303,234.48928291213727
GRA,,28.05538348,-16.58965334,187.109,-2.103047354782841,236.55840382995513
GRA,,28.04427295,-16.53575801,59.067,-14.824479193406445,229.71979331735915
GRA,,28.03232698,-16.5666014,59.236,-17.380953793791445,227.16019283933068
