latitude,longitude,gravity,height,disturbance,terrain_effect,topo_free_disturbance
25.5,-17.0,975887.825,10000.0,-22.677317224326544,-168.28790048074114,145.6105832564146
25.5,-16.833333333333343,975884.925,10000.0,-25.57731722423341,-160.2005030706268,134.6231858463934
25.5,-16.666666666666686,975888.725,10000.0,-21.77731722430326,-146.17912376245445,124.40180653815119
25.5,-16.5,975898.625,10000.0,-11.877317224279977,-122.9635224050828,111.08620518080282
25.5,-16.333333333333343,975911.025,10000.0,0.5226827757433057,-95.35924065966657,95.88192343540987
25.5,-16.166666666666686,975920.925,10000.0,10.422682775766589,-66.98275635478265,77.40543913054924
25.5,-16.0,975924.325,10000.0,13.822682775673456,-43.538915498256365,57.36159827392982
25.5,-15.833333333333343,975921.225,10000.0,10.72268277569674,-29.61591125687139,40.338594032568125
25.5,-15.666666666666686,975914.925,10000.0,4.422682775766589,-22.08395846551789,26.50664124128448
25.5,-15.5,975909.025,10000.0,-1.4773172242566943,-17.975767517917266,16.49845029366057
25.5,-15.333333333333343,975905.625,10000.0,-4.877317224279977,-14.615358718635745,9.738041494355768
25.5,-15.166666666666686,975904.425,10000.0,-6.077317224233411,-11.889837344349148,5.812520120115737
25.5,-15.0,975904.125,10000.0,-6.377317224279977,-9.480586857222443,3.1032696329424656
25.5,-14.833333333333343,975903.525,10000.0,-6.977317224256694,-5.907539717008385,-1.0697775072483093
25.5,-14.666666666666686,975903.025,10000.0,-7.477317224256694,0.3713852957324076,-7.848702519989102
25.5,-14.5,975903.425,10000.0,-7.077317224233411,4.310453382380527,-11.387770606613937
25.5,-14.333333333333343,975906.025,10000.0,-4.477317224256694,6.534251497247582,-11.011568721504275
25.5,-14.166666666666686,975911.325,10000.0,0.8226827756734565,8.56194183540932,-7.739259059735863
25.5,-14.0,975919.425,10000.0,8.922682775766589,11.024643377773382,-2.101960602006793
25.5,-13.833333333333343,975928.325,10000.0,17.822682775673456,12.946928945476571,4.875753830196885
25.5,-13.666666666666686,975935.925,10000.0,25.42268277576659,13.09454172335368,12.328141052412908
25.5,-13.5,975942.025,10000.0,31.522682775743306,14.115757787884505,17.4069249878588
25.5,-13.333333333333343,975948.325,10000.0,37.82268277567346,15.660420119030736,22.16226265664272
25.5,-13.166666666666686,975954.425,10000.0,43.92268277576659,18.72797906332279,25.1947037124438
25.5,-13.0,975956.425,10000.0,45.92268277576659,21.68378022147867,24.238902554287918
25.5,-12.833333333333343,975951.725,10000.0,41.22268277569674,23.282947439097992,17.939735336598748
25.5,-12.666666666666686,975942.325,10000.0,31.822682775673456,26.083483238232393,5.739199537441063
25.5,-12.5,975933.725,10000.0,23.22268277569674,30.28936067073985,-7.06667789504311
25.5,-12.333333333333343,975929.825,10000.0,19.322682775673456,34.247248072293516,-14.92456529662006
25.5,-12.166666666666686,975931.625,10000.0,21.122682775720023,35.85531810562595,-14.732635329905925
25.5,-12.0,975937.725,10000.0,27.22268277569674,35.1837594776351,-7.96107670193836
25.5,-11.833333333333343,975945.025,10000.0,34.522682775743306,34.97534212749123,-0.4526593517479256
25.5,-11.666666666666686,975950.225,10000.0,39.72268277569674,36.7246581956717,2.9980245800250387
25.5,-11.5,975952.125,10000.0,41.62268277572002,38.18043346989122,3.4422493058288026
25.5,-11.333333333333343,975952.025,10000.0,41.522682775743306,37.116814399537866,4.40586837620544
25.5,-11.166666666666686,975951.725,10000.0,41.22268277569674,36.38177213653494,4.840910639161798
25.5,-11.0,975952.025,10000.0,41.522682775743306,36.41908363711595,5.103599138627352
25.5,-10.833333333333343,975952.825,10000.0,42.32268277567346,35.40512649307414,6.917556282599314
25.5,-10.666666666666686,975953.825,10000.0,43.32268277567346,34.90925520572833,8.413427569945128
25.5,-10.5,975953.825,10000.0,43.32268277567346,34.80836337860714,8.514319397066316
25.5,-10.333333333333343,975952.225,10000.0,41.72268277569674,34.112737940129044,7.6099448355676955
25.5,-10.166666666666686,975949.525,10000.0,39.022682775743306,32.79537634897212,6.227306426771186
25.5,-10.0,975946.725,10000.0,36.22268277569674,31.631207331606678,4.591475444090062
25.5,-9.833333333333343,975943.725,10000.0,33.22268277569674,30.285874228941797,2.9368085467549427
25.5,-9.666666666666686,975940.425,10000.0,29.92268277576659,27.132131375600732,2.7905514001658567
25.5,-9.5,975936.825,10000.0,26.322682775673456,15.296817415918733,11.025865359754723
25.666666666666657,-22.5,975926.025,10000.0,3.794291993137449,-134.17673561270138,137.97102760583883
25.666666666666657,-22.333333333333343,975925.225,10000.0,2.994291993090883,-216.84580663162524,219.84009862471612
25.666666666666657,-22.166666666666686,975925.325,10000.0,3.0942919930676,-239.14332970394915,242.23762169701675
25.666666666666657,-22.0,975927.025,10000.0,4.794291993137449,-246.28799894630816,251.0822909394456
25.666666666666657,-21.833333333333343,975929.225,10000.0,6.994291993090883,-249.29360246221293,256.2878944553038
25.666666666666657,-21.666666666666686,975930.125,10000.0,7.894291993114166,-249.53066518954367,257.42495718265786
25.666666666666657,-21.5,975929.725,10000.0,7.494291993090883,-249.11650060009575,256.6107925931866
25.666666666666657,-21.333333333333343,975929.825,10000.0,7.5942919930676,-248.3615448055615,255.9558367986291
25.666666666666657,-21.166666666666686,975931.025,10000.0,8.794291993137449,-246.7223198113022,255.51661180443966
25.666666666666657,-21.0,975930.825,10000.0,8.5942919930676,-244.5608201556617,253.1551121487293
25.666666666666657,-20.833333333333343,975928.325,10000.0,6.0942919930676,-241.4168453477959,247.5111373408635
25.666666666666657,-20.666666666666686,975928.525,10000.0,6.294291993137449,-237.38468075967765,243.6789727528151
25.666666666666657,-20.5,975936.025,10000.0,13.794291993137449,-231.5189686692197,245.31326066235715
25.666666666666657,-20.333333333333343,975946.325,10000.0,24.0942919930676,-223.74103128567634,247.83532327874394
25.666666666666657,-20.166666666666686,975949.825,10000.0,27.5942919930676,-214.8080422746893,242.4023342677569
25.666666666666657,-20.0,975945.825,10000.0,23.5942919930676,-214.61772201030405,238.21201400337165
25.666666666666657,-19.833333333333343,975945.025,10000.0,22.79429199313745,-212.9923272161451,235.78661920928255
25.666666666666657,-19.666666666666686,975953.825,10000.0,31.5942919930676,-206.92742794258166,238.52171993564926
25.666666666666657,-19.5,975964.725,10000.0,42.49429199309088,-198.6970275395874,241.19131953267828
25.666666666666657,-19.333333333333343,975967.225,10000.0,44.99429199309088,-192.54725115598345,237.54154314907433
25.666666666666657,-19.166666666666686,975963.025,10000.0,40.79429199313745,-188.71588969389674,229.5101816870342
25.666666666666657,-19.0,975962.025,10000.0,39.79429199313745,-183.72008831110975,223.5143803042472
25.666666666666657,-18.833333333333343,975966.425,10000.0,44.19429199316073,-179.26840246714136,223.4626944603021
25.666666666666657,-18.666666666666686,975969.225,10000.0,46.99429199309088,-177.7725709932603,224.76686298635119
25.666666666666657,-18.5,975966.225,10000.0,43.99429199309088,-177.91790679920658,221.91219879229746
25.666666666666657,-18.333333333333343,975960.725,10000.0,38.49429199309088,-178.48235017285432,216.9766421659452
25.666666666666657,-18.166666666666686,975955.825,10000.0,33.5942919930676,-179.71202572787888,213.30631772094648
25.666666666666657,-18.0,975950.125,10000.0,27.894291993114166,-181.3329883919407,209.22728038505485
25.666666666666657,-17.833333333333343,975941.825,10000.0,19.5942919930676,-182.40631739728224,202.00060939034984
25.666666666666657,-17.666666666666686,975932.925,10000.0,10.694291993160732,-182.55370649040498,193.2479984835657
25.666666666666657,-17.5,975925.025,10000.0,2.794291993137449,-182.06032202934003,184.85461402247748
25.666666666666657,-17.333333333333343,975917.225,10000.0,-5.005708006909117,-181.335716347758,176.33000834084888
25.666666666666657,-17.166666666666686,975908.525,10000.0,-13.705708006862551,-179.27126470521753,165.56555669835498
25.666666666666657,-17.0,975899.825,10000.0,-22.4057080069324,-176.1511761556482,153.7454681487158
25.666666666666657,-16.833333333333343,975893.825,10000.0,-28.4057080069324,-170.80441315070388,142.39870514377148
25.666666666666657,-16.666666666666686,975892.825,10000.0,-29.4057080069324,-162.15403499688375,132.74832698995135
25.666666666666657,-16.5,975898.325,10000.0,-23.9057080069324,-147.29074944216208,123.38504143522968
25.666666666666657,-16.333333333333343,975909.325,10000.0,-12.9057080069324,-122.79135048741644,109.88564248048404
25.666666666666657,-16.166666666666686,975921.525,10000.0,-0.705708006862551,-92.40187723901118,91.69616923214863
25.666666666666657,-16.0,975929.925,10000.0,7.694291993160732,-65.0472544439249,72.74154643708563
25.666666666666657,-15.833333333333343,975931.825,10000.0,9.5942919930676,-43.76647624495641,53.36076823802401
25.666666666666657,-15.666666666666686,975928.325,10000.0,6.0942919930676,-31.17815024309149,37.272442236159094
25.666666666666657,-15.5,975923.025,10000.0,0.794291993137449,-24.13311272947836,24.927404722615808
25.666666666666657,-15.333333333333343,975919.225,10000.0,-3.005708006909117,-19.523693464134464,16.517985457225347
25.666666666666657,-15.166666666666686,975918.025,10000.0,-4.205708006862551,-15.287494540531586,11.081786533669035
25.666666666666657,-15.0,975918.125,10000.0,-4.105708006885834,-12.053162122823565,7.947454115937731
25.666666666666657,-14.833333333333343,975917.525,10000.0,-4.705708006862551,-8.937140097947829,4.231432091085278
25.666666666666657,-14.666666666666686,975916.225,10000.0,-6.005708006909117,-3.347946915845373,-2.657761091063744
25.666666666666657,-14.5,975915.425,10000.0,-6.805708006839268,2.266707172554639,-9.072415179393907
25.666666666666657,-14.333333333333343,975916.725,10000.0,-5.505708006909117,5.078102150059646,-10.583810156968763
25.666666666666657,-14.166666666666686,975920.525,10000.0,-1.705708006862551,7.432275292781615,-9.137983299644166
25.666666666666657,-14.0,975926.725,10000.0,4.494291993090883,10.034927739775362,-5.54063574668448
25.666666666666657,-13.833333333333343,975934.125,10000.0,11.894291993114166,10.977650898803908,0.9166410943102576
25.666666666666657,-13.666666666666686,975941.425,10000.0,19.194291993160732,10.464656631561697,8.729635361599035
25.666666666666657,-13.5,975948.025,10000.0,25.79429199313745,12.395081014294803,13.399210978842646
25.666666666666657,-13.333333333333343,975955.025,10000.0,32.79429199313745,14.63292641327664,18.161365579860806
25.666666666666657,-13.166666666666686,975962.225,10000.0,39.99429199309088,17.5582366813555,22.436055311735384
25.666666666666657,-13.0,975966.025,10000.0,43.79429199313745,20.79874914243831,22.995542850699138
25.666666666666657,-12.833333333333343,975962.725,10000.0,40.49429199309088,23.586311281285543,16.90798071180534
25.666666666666657,-12.666666666666686,975953.525,10000.0,31.29429199313745,25.168229565967987,6.126062427169462
25.666666666666657,-12.5,975943.825,10000.0,21.5942919930676,28.058214368694333,-6.463922375626733
25.666666666666657,-12.333333333333343,975938.525,10000.0,16.29429199313745,30.69462029480684,-14.40032830166939
25.666666666666657,-12.166666666666686,975939.525,10000.0,17.29429199313745,32.5254661844815,-15.231174191344053
25.666666666666657,-12.0,975945.525,10000.0,23.29429199313745,34.35577826225744,-11.061486269119989
25.666666666666657,-11.833333333333343,975953.625,10000.0,31.394291993114166,34.278680489188964,-2.8843884960747985
25.666666666666657,-11.666666666666686,975960.525,10000.0,38.29429199313745,36.40768213858225,1.8866098545551964
25.666666666666657,-11.5,975964.625,10000.0,42.394291993114166,38.50196658984456,3.8923254032696093
25.666666666666657,-11.333333333333343,975966.625,10000.0,44.394291993114166,39.08840843134768,5.3058835617664855
25.666666666666657,-11.166666666666686,975968.025,10000.0,45.79429199313745,39.052241896261144,6.742050096876305
25.666666666666657,-11.0,975969.425,10000.0,47.19429199316073,38.745177487949,8.449114505211732
25.666666666666657,-10.833333333333343,975970.225,10000.0,47.99429199309088,38.67311652876824,9.321175464322643
25.666666666666657,-10.666666666666686,975969.425,10000.0,47.19429199316073,38.08948401980809,9.104807973352642
25.666666666666657,-10.5,975967.225,10000.0,44.99429199309088,37.658612293773906,7.335679699316977
25.666666666666657,-10.333333333333343,975964.525,10000.0,42.29429199313745,36.618623114926784,5.675668878210665
25.666666666666657,-10.166666666666686,975962.025,10000.0,39.79429199313745,35.14319440549953,4.651097587637921
25.666666666666657,-10.0,975959.625,10000.0,37.394291993114166,33.7723790828701,3.6219129102440633
25.666666666666657,-9.833333333333343,975956.225,10000.0,33.99429199309088,32.32184384471897,1.6724481483719131
25.666666666666657,-9.666666666666686,975951.925,10000.0,29.694291993160732,29.118036789809132,0.5762552033516002
25.666666666666657,-9.5,975948.325,10000.0,26.0942919930676,16.423051119780407,9.671240873287193
25.83333333333333,-22.5,975938.025,10000.0,4.010937536833808,-134.52211772187226,138.53305525870607
25.83333333333333,-22.333333333333343,975937.525,10000.0,3.510937536833808,-217.10285181698552,220.61378935381933
25.83333333333333,-22.166666666666686,975937.025,10000.0,3.010937536833808,-239.61953534887945,242.63047288571326
25.83333333333333,-22.0,975937.725,10000.0,3.7109375367872417,-246.9604917415625,250.67142927834973
25.83333333333333,-21.833333333333343,975939.425,10000.0,5.410937536857091,-250.12037124747633,255.53130878433342
25.83333333333333,-21.666666666666686,975940.425,10000.0,6.410937536857091,-250.55003558216745,256.9609731190245
25.83333333333333,-21.5,975941.025,10000.0,7.010937536833808,-250.68800967674443,257.6989472135782
25.83333333333333,-21.333333333333343,975943.225,10000.0,9.210937536787242,-249.78468530949385,258.9956228462811
25.83333333333333,-21.166666666666686,975945.525,10000.0,11.510937536833808,-247.79784700505883,259.30878454189263
25.83333333333333,-21.0,975944.925,10000.0,10.910937536857091,-245.46282200843015,256.37375954528727
25.83333333333333,-20.833333333333343,975943.125,10000.0,9.110937536810525,-241.83138264338885,250.94232018019937
25.83333333333333,-20.666666666666686,975947.225,10000.0,13.210937536787242,-236.17365655659864,249.38459409338589
25.83333333333333,-20.5,975959.625,10000.0,25.610937536810525,-222.62748052525896,248.23841806206948
25.83333333333333,-20.333333333333343,975971.125,10000.0,37.110937536810525,-204.81201188519123,241.92294942200175
25.83333333333333,-20.166666666666686,975970.825,10000.0,36.81093753676396,-212.15507494016907,248.96601247693303
25.83333333333333,-20.0,975961.025,10000.0,27.010937536833808,-217.50747879024408,244.5184163270779
25.83333333333333,-19.833333333333343,975954.625,10000.0,20.610937536810525,-215.86245987665166,236.47339741346218
25.83333333333333,-19.666666666666686,975958.225,10000.0,24.21093753678724,-211.33769469416302,235.54863223095026
25.83333333333333,-19.5,975965.525,10000.0,31.510937536833808,-205.74925791079923,237.26019544763304
25.83333333333333,-19.333333333333343,975968.825,10000.0,34.81093753676396,-199.67023622903608,234.48117376580004
25.83333333333333,-19.166666666666686,975970.325,10000.0,36.31093753676396,-193.47546727618882,229.78640481295278
25.83333333333333,-19.0,975975.425,10000.0,41.41093753685709,-187.61281039261485,229.02374792947194
25.83333333333333,-18.833333333333343,975982.025,10000.0,48.01093753683381,-182.65096845137538,230.66190598820918
25.83333333333333,-18.666666666666686,975983.425,10000.0,49.41093753685709,-179.62961586296424,229.04055339982133
25.83333333333333,-18.5,975977.825,10000.0,43.81093753676396,-181.50929985615622,225.32023739292018
25.83333333333333,-18.333333333333343,975970.925,10000.0,36.91093753685709,-183.21345843750106,220.12439597435815
25.83333333333333,-18.166666666666686,975965.825,10000.0,31.81093753676396,-184.27123954784264,216.0821770846066
25.83333333333333,-18.0,975960.825,10000.0,26.81093753676396,-185.67522331792307,212.48616085468703
25.83333333333333,-17.833333333333343,975953.825,10000.0,19.81093753676396,-187.40455194913494,207.2154894858989
25.83333333333333,-17.666666666666686,975946.025,10000.0,12.010937536833808,-187.65445986056844,199.66539739740224
25.83333333333333,-17.5,975938.525,10000.0,4.510937536833808,-187.38750799127916,191.89844552811297
25.83333333333333,-17.333333333333343,975930.725,10000.0,-3.2890624632127583,-186.99479575988818,183.70573329667542
25.83333333333333,-17.166666666666686,975921.725,10000.0,-12.289062463212758,-185.58602775050142,173.29696528728866
25.83333333333333,-17.0,975912.125,10000.0,-21.889062463189475,-183.10824414671285,161.21918168352337
25.83333333333333,-16.833333333333343,975903.825,10000.0,-30.18906246323604,-179.88819481677677,149.69913235354073
25.83333333333333,-16.666666666666686,975898.825,10000.0,-35.18906246323604,-174.66823384376355,139.4791713805275
25.83333333333333,-16.5,975899.825,10000.0,-34.18906246323604,-164.19778248198224,130.0087200187462
25.83333333333333,-16.333333333333343,975907.725,10000.0,-26.28906246321276,-146.1771414025814,119.88807893936865
25.83333333333333,-16.166666666666686,975919.925,10000.0,-14.089062463142909,-119.18950426870862,105.10044180556571
25.83333333333333,-16.0,975931.425,10000.0,-2.589062463142909,-88.03202958563804,85.44296712249513
25.83333333333333,-15.833333333333343,975938.025,10000.0,4.010937536833808,-64.37425215593895,68.38518969277276
25.83333333333333,-15.666666666666686,975938.925,10000.0,4.910937536857091,-47.364953984492885,52.275891521349976
25.83333333333333,-15.5,975936.425,10000.0,2.410937536857091,-35.872445607589256,38.28338314444635
25.83333333333333,-15.333333333333343,975933.725,10000.0,-0.2890624632127583,-27.219949405933804,26.930886942721045
25.83333333333333,-15.166666666666686,975933.125,10000.0,-0.8890624631894752,-20.761917366923342,19.872854903733867
25.83333333333333,-15.0,975934.025,10000.0,0.010937536833807826,-15.684540583252286,15.695478120086094
25.83333333333333,-14.833333333333343,975934.425,10000.0,0.4109375368570909,-11.970067955533308,12.381005492390399
25.83333333333333,-14.666666666666686,975933.825,10000.0,-0.18906246323604137,-7.245508097322872,7.05644563408683
25.83333333333333,-14.5,975932.825,10000.0,-1.1890624632360414,-0.7375888810376696,-0.45147358219837175
25.83333333333333,-14.333333333333343,975932.525,10000.0,-1.4890624631661922,3.052795650992927,-4.541858114159119
25.83333333333333,-14.166666666666686,975933.425,10000.0,-0.5890624631429091,5.554953394329524,-6.144015857472433
25.83333333333333,-14.0,975936.025,10000.0,2.010937536833808,7.950933494397259,-5.939995957563451
25.83333333333333,-13.833333333333343,975941.125,10000.0,7.110937536810525,8.568577226058068,-1.457639689247543
25.83333333333333,-13.666666666666686,975948.025,10000.0,14.010937536833808,9.184618309531757,4.826319227302051
25.83333333333333,-13.5,975955.325,10000.0,21.31093753676396,11.558733158511455,9.752204378252504
25.83333333333333,-13.333333333333343,975962.725,10000.0,28.71093753678724,13.405997858508307,15.304939678278934
25.83333333333333,-13.166666666666686,975970.225,10000.0,36.21093753678724,16.163753766608124,20.047183770179117
25.83333333333333,-13.0,975975.025,10000.0,41.01093753683381,19.651934700020536,21.35900283681327
25.83333333333333,-12.833333333333343,975973.725,10000.0,39.71093753678724,22.846508176521063,16.86442936026618
25.83333333333333,-12.666666666666686,975966.125,10000.0,32.110937536810525,25.176950489520404,6.93398704729012
25.83333333333333,-12.5,975956.725,10000.0,22.71093753678724,26.962975807782453,-4.252038270995211
25.83333333333333,-12.333333333333343,975950.725,10000.0,16.71093753678724,28.7854051649417,-12.074467628154459
25.83333333333333,-12.166666666666686,975950.925,10000.0,16.91093753685709,31.666931624121734,-14.755994087264643
25.83333333333333,-12.0,975956.725,10000.0,22.71093753678724,35.695831657039676,-12.984894120252434
25.83333333333333,-11.833333333333343,975965.425,10000.0,31.41093753685709,35.786961278119016,-4.376023741261925
25.83333333333333,-11.666666666666686,975973.025,10000.0,39.01093753683381,35.83940009427427,3.17153744255954
25.83333333333333,-11.5,975977.625,10000.0,43.610937536810525,38.12714201296443,5.483795523846098
25.83333333333333,-11.333333333333343,975979.925,10000.0,45.91093753685709,40.391974990395205,5.518962546461886
25.83333333333333,-11.166666666666686,975981.825,10000.0,47.81093753676396,40.99733881936248,6.813598717401476
25.83333333333333,-11.0,975984.025,10000.0,50.01093753683381,41.17426867088916,8.836668865944645
25.83333333333333,-10.833333333333343,975985.125,10000.0,51.110937536810525,41.52884781537977,9.582089721430755
25.83333333333333,-10.666666666666686,975983.825,10000.0,49.81093753676396,41.38175483835143,8.429182698412525
25.83333333333333,-10.5,975980.725,10000.0,46.71093753678724,40.4962394918902,6.214698044897041
25.83333333333333,-10.333333333333343,975977.525,10000.0,43.51093753683381,38.98166124094724,4.529276295886568
25.83333333333333,-10.166666666666686,975975.425,10000.0,41.41093753685709,37.26269416686381,4.148243369993281
25.83333333333333,-10.0,975973.425,10000.0,39.41093753685709,35.79979265259283,3.611144884264263
25.83333333333333,-9.833333333333343,975969.825,10000.0,35.81093753676396,34.320287190207296,1.490650346556663
25.83333333333333,-9.666666666666686,975965.325,10000.0,31.31093753676396,30.941264898138247,0.36967263862571187
25.83333333333333,-9.5,975961.425,10000.0,27.41093753685709,17.472540749929898,9.938396786927193
26.0,-22.5,975952.225,10000.0,6.373014988959767,-134.547180978255,140.92019596721477
26.0,-22.333333333333343,975952.525,10000.0,6.673014989006333,-216.7022122118966,223.37522720090294
26.0,-22.166666666666686,975951.925,10000.0,6.073014989029616,-239.39793136189803,245.47094635092765
26.0,-22.0,975952.025,10000.0,6.173014989006333,-247.30022259588932,253.47323758489566
26.0,-21.833333333333343,975952.725,10000.0,6.873014988959767,-250.83466019368393,257.7076751826437
26.0,-21.666666666666686,975953.025,10000.0,7.173014989006333,-251.9532549580845,259.1262699470908
26.0,-21.5,975954.425,10000.0,8.573014989029616,-252.4855373206326,261.0585523096622
26.0,-21.333333333333343,975957.925,10000.0,12.073014989029616,-250.59181457655842,262.66482956558804
26.0,-21.166666666666686,975961.025,10000.0,15.173014989006333,-246.73413617582284,261.9071511648292
26.0,-21.0,975959.825,10000.0,13.973014988936484,-245.7675143195264,259.7405293084629
26.0,-20.833333333333343,975957.725,10000.0,11.873014988959767,-242.24993162276502,254.12294661172479
26.0,-20.666666666666686,975962.725,10000.0,16.873014988959767,-236.48248485622554,253.3554998451853
26.0,-20.5,975975.625,10000.0,29.77301498898305,-219.76126167142937,249.53427666041242
26.0,-20.333333333333343,975985.025,10000.0,39.17301498900633,-197.15382198805443,236.32683697706076
26.0,-20.166666666666686,975981.725,10000.0,35.87301498895977,-212.9790544610346,248.85206944999436
26.0,-20.0,975971.325,10000.0,25.473014988936484,-219.9749936589517,245.44800864788817
26.0,-19.833333333333343,975967.025,10000.0,21.173014989006333,-218.6767782597989,239.84979324880524
26.0,-19.666666666666686,975972.325,10000.0,26.473014988936484,-214.6931409469538,241.1661559358903
26.0,-19.5,975979.525,10000.0,33.67301498900633,-209.5167557768365,243.18977076584284
26.0,-19.333333333333343,975982.625,10000.0,36.77301498898305,-203.93613192691808,240.70914691590113
26.0,-19.166666666666686,975984.725,10000.0,38.87301498895977,-198.078235569347,236.95125055830675
26.0,-19.0,975990.025,10000.0,44.17301498900633,-192.13286658474743,236.30588157375377
26.0,-18.833333333333343,975995.625,10000.0,49.77301498898305,-184.70973354313523,234.48274853211828
26.0,-18.666666666666686,975995.325,10000.0,49.473014988936484,-173.52233291371863,222.9953479026551
26.0,-18.5,975988.925,10000.0,43.073014989029616,-183.76437642560646,226.83739141463607
26.0,-18.333333333333343,975981.525,10000.0,35.67301498900633,-188.08498884708146,223.7580038360878
26.0,-18.166666666666686,975976.125,10000.0,30.27301498898305,-189.2910370229158,219.56405201189884
26.0,-18.0,975971.225,10000.0,25.373014988959767,-190.36514278579472,215.73815777475448
26.0,-17.833333333333343,975964.925,10000.0,19.073014989029616,-191.55347526742682,210.62649025645644
26.0,-17.666666666666686,975958.025,10000.0,12.173014989006333,-191.8744000222849,204.04741501129124
26.0,-17.5,975951.125,10000.0,5.27301498898305,-191.35454792918185,196.6275629181649
26.0,-17.333333333333343,975943.425,10000.0,-2.426985010970384,-190.9382451277956,188.5112601168252
26.0,-17.166666666666686,975934.425,10000.0,-11.426985010970384,-190.34385608890125,178.91687107793086
26.0,-17.0,975924.725,10000.0,-21.126985011040233,-188.69475348713095,167.56776847609072
26.0,-16.833333333333343,975915.525,10000.0,-30.326985010993667,-186.25265259894348,155.92566758794982
26.0,-16.666666666666686,975908.325,10000.0,-37.526985011063516,-182.5002493962739,144.97326438521037
26.0,-16.5,975905.525,10000.0,-40.32698501099367,-175.6395473761526,135.31256236515893
26.0,-16.333333333333343,975909.025,10000.0,-36.82698501099367,-162.21925605185064,125.39227104085697
26.0,-16.166666666666686,975918.025,10000.0,-27.826985010993667,-141.01887080628887,113.1918857952952
26.0,-16.0,975928.725,10000.0,-17.126985011040233,-117.86796389335369,100.74097888231346
26.0,-15.833333333333343,975937.725,10000.0,-8.126985011040233,-92.43840376032615,84.31141874928592
26.0,-15.666666666666686,975943.525,10000.0,-2.326985010993667,-70.19749577308966,67.87051076209599
26.0,-15.5,975946.025,10000.0,0.17301498900633305,-54.021260882759144,54.19427587176548
26.0,-15.333333333333343,975946.725,10000.0,0.8730149889597669,-40.092055577069566,40.96507056602933
26.0,-15.166666666666686,975947.725,10000.0,1.873014988959767,-29.657002116487224,31.53001710544699
26.0,-15.0,975949.725,10000.0,3.873014988959767,-22.137432949641287,26.010447938601054
26.0,-14.833333333333343,975952.225,10000.0,6.373014988959767,-16.306834211694717,22.679849200654484
26.0,-14.666666666666686,975954.225,10000.0,8.373014988959767,-11.218021682928361,19.591036671888126
26.0,-14.5,975955.125,10000.0,9.27301498898305,-4.941368050047042,14.214383039030093
26.0,-14.333333333333343,975954.225,10000.0,8.373014988959767,0.2149353284760903,8.158079660483677
26.0,-14.166666666666686,975951.825,10000.0,5.973014988936484,2.234715177700614,3.73829981123587
26.0,-14.0,975950.025,10000.0,4.173014989006333,4.528913553626281,-0.35589856461994795
26.0,-13.833333333333343,975951.525,10000.0,5.673014989006333,5.772913380443842,-0.09989839143750867
26.0,-13.666666666666686,975956.725,10000.0,10.873014988959767,7.888170174866836,2.9848448140929307
26.0,-13.5,975963.825,10000.0,17.973014988936484,9.476855081746276,8.496159907190208
26.0,-13.333333333333343,975971.425,10000.0,25.573014989029616,12.442922539519966,13.13009244950965
26.0,-13.166666666666686,975978.725,10000.0,32.87301498895977,14.39422420601159,18.478790782948177
26.0,-13.0,975984.125,10000.0,38.27301498898305,18.0775620678433,20.19545292113975
26.0,-12.833333333333343,975984.725,10000.0,38.87301498895977,21.291164743371468,17.5818502455883
26.0,-12.666666666666686,975979.125,10000.0,33.27301498898305,23.962373500310424,9.310641488672626
26.0,-12.5,975970.525,10000.0,24.673014989006333,26.770417801384916,-2.097402812378583
26.0,-12.333333333333343,975964.025,10000.0,18.173014989006333,29.13452746471641,-10.961512475710077
26.0,-12.166666666666686,975963.525,10000.0,17.673014989006333,31.761546683835306,-14.088531694828973
26.0,-12.0,975969.525,10000.0,23.673014989006333,33.947497161885195,-10.274482172878862
26.0,-11.833333333333343,975978.525,10000.0,32.67301498900633,35.2834566022131,-2.610441613206767
26.0,-11.666666666666686,975985.825,10000.0,39.973014988936484,34.05674678192287,5.916268207013616
26.0,-11.5,975989.025,10000.0,43.17301498900633,35.58508247918979,7.5879325098165396
26.0,-11.333333333333343,975989.725,10000.0,43.87301498895977,38.85790256146719,5.015112427492575
26.0,-11.166666666666686,975990.725,10000.0,44.87301498895977,40.230960381639086,4.642054607320681
26.0,-11.0,975992.725,10000.0,46.87301498895977,40.42822862745975,6.4447863615000145
26.0,-10.833333333333343,975994.425,10000.0,48.573014989029616,42.65197026290984,5.921044726119774
26.0,-10.666666666666686,975994.025,10000.0,48.17301498900633,43.6336723156285,4.539342673377831
26.0,-10.5,975992.025,10000.0,46.17301498900633,42.949138506034096,3.223876482972237
26.0,-10.333333333333343,975990.425,10000.0,44.573014989029616,41.28628824562727,3.2867267434023475
26.0,-10.166666666666686,975989.725,10000.0,43.87301498895977,39.47951713005707,4.393497858902698
26.0,-10.0,975988.825,10000.0,42.973014988936484,37.97128914198679,5.001725846949697
26.0,-9.833333333333343,975986.225,10000.0,40.37301498895977,36.755146438814414,3.617868550145353
26.0,-9.666666666666686,975982.225,10000.0,36.37301498895977,33.34665212862502,3.02636286033475
26.0,-9.5,975977.825,10000.0,31.973014988936484,18.644044941124513,13.328970047811971
26.166666666666657,-22.5,975964.225,10000.0,6.480921707465313,-134.46497923420966,140.94590094167498
26.166666666666657,-22.333333333333343,975965.225,10000.0,7.480921707465313,-216.51775925171918,223.9986809591845
